Compound Name, RT, Mass,COLD,RT, Liver 07 45x pos 080921 052, Liver 08 45x pos 080921 050, Liver 09 45x pos 080921 065, Liver 10 45x pos 080921 057, Liver 11 45x pos 080921 056, Liver 12 45x pos 080921 062, Liver 01 45x pos 080921 064, Liver 02 45x pos 080921 063, Liver 03 45x pos 080921 059, Liver 04 45x pos 080921 058, Liver 05 5x pos 080921 068, Liver 06 45x pos 080921 051,FC,P_VAL,log_FC
,7.866,759.4794,20159.095,17436.97,22090.04,18227.83,19293.11,21025.08,22946.15,18246.12,13602.01,15901.18,20259.38,18972.76,19992.37,15878.13,1.156112272,0.063170315,
,7.47,835.5367,282975.8,219829.75,337182.6,241521,277960.8,287990.8,290252,225934.5,209460.5,0.001,231802.5,230199,299642.2,0.001,1.287249792,0.063415819,
,10.895,268.2192,309204.05,468625.8,287495.8,291599.4,332776.9,362897.8,326808.7,289696.8,448310.1,183639.8,488941.5,520695.5,513150.8,402614.9,0.65981013,0.063601343,
,7.158,806.9606,10767.915,7495.506,14469.9,11277.09,8450.828,10832.71,10703.12,6756.196,11126.3,7140.3,0.001,7850.712,0.001,8837.728,1.4365828,0.063835848,
,8.65,604.5431,3473.0315,2456.953,3288.792,3411.045,3535.018,3563.442,4175.14,2318.343,2408.501,1561.094,2192.021,2842,3837.993,2505.405,1.413552274,0.063927256,
,9.967,743.62,3974.4315,2678.9195,5048.345,2943.258,4338.436,3610.427,4920.139,1914.847,2573.742,1691.759,3653.365,2784.097,3021.084,0.001,1.483594972,0.063955408,
,10.126,565.5434,5442.572,4833.5235,5208.88,5676.264,4925.092,6964.265,7462.401,4923.74,4681.745,3436.591,5016.311,4985.302,5929.388,3964.427,1.126005077,0.063989448,
,7.415,808.4284,3139.195,3931.1225,0.001,0.001,3210.807,3913.39,3401.496,3067.583,4078.391,4184.881,3783.854,3463.207,2724.178,6054.823,0.798549269,0.06411068,
,7.371,782.249,0.001,5879.6455,0.001,0.001,0.001,0.001,0.001,0.001,0.001,11759.29,0.001,24247.29,0.001,21344.62,1.70078E-07,0.064209646,
,9.313,810.0937,4060.126,2165.8385,5311.68,2630.032,4561.637,3558.615,5625.352,2233.293,0.001,1399.046,2485.448,3823.031,3921.871,1846.229,1.874620845,0.064892169,
,8.546,905.5996,10209.0215,7267.738,10860.25,11802.91,9557.793,14594.56,6626.939,8914.58,6591.241,4390.554,9738.58,7944.235,9783.614,6481.405,1.404704118,0.06492647,
,6.095,607.458,5961.973,5242.272,6990.343,5497.884,5857.939,6676.593,6066.007,4835.239,4856.279,3970.416,5378.445,5710.142,5713.37,5106.099,1.137287993,0.065116254,
,9.404,665.572,1558.686,1241.087,1518.362,1980.349,1447.25,1541.841,1791.102,1575.531,1315.931,0.001,1516.039,1679.608,977.4474,1166.243,1.255903897,0.065197219,
,8.414,811.2244,0.001,2326.273,0.001,0.001,0.001,0.001,0.001,832.7813,0.001,0.001,0.001,4652.545,6592.961,5449.281,4.29872E-07,0.065286333,
,8.574,657.5332,987.6425,11534.395,1975.284,0.001,0.001,0.001,17450.46,7562.144,11565.97,5438.067,23414.97,12531.04,9244.024,11502.82,0.085625861,0.065578301,
,6.184,835.5157,1431.12,2071.1665,1522.065,0.001,1685.289,1734.883,1340.175,1190.792,2126.661,927.2354,2015.672,1776.422,2511.875,2568.172,0.690972937,0.065798808,
,8.61,768.4855,0.001,1287.269,0.001,0.001,0.001,0.001,0.001,0.001,5539.64,2574.537,4924.962,0.001,0.001,0.001,7.76838E-07,0.065863124,
,8.462,1300.9339,6252.1635,5786.285,6016.367,6573.76,5761.629,5990.627,7340.778,6487.96,6248.067,6123.426,5928.212,5520.646,5644.358,4943.059,1.080514268,0.065897326,
,5.882,426.4173,0.001,786.43355,783.7955,0.001,0.001,0.001,0.001,0.001,0.001,1408.592,0.001,764.3344,1208.109,808.5327,1.27156E-06,0.065900665,
,8.109,767.4855,2594.396,3509.5025,3063.154,0.001,0.001,2741.879,2575.224,2613.568,3610.648,1953.502,3587.408,3504.465,3514.54,2788.359,0.739248939,0.066246028,
,10.016,1304.9676,3382.42,2362.3415,4462.609,2888.99,3795.534,2483.992,4314.983,2969.306,3584.448,1879.717,3372.232,2423.622,939.8188,2301.061,1.431808229,0.067008659,
,8.157,833.9777,0.001,1887.804,0.001,0.001,0.001,825.8202,0.001,0.001,0.001,4059.208,0.001,3775.607,0.001,4073.25,5.29716E-07,0.067054676,
,7.479,808.3515,0.001,881.2915,0.001,0.001,0.001,0.001,0.001,0.001,3566.965,1762.582,0.001,0.001,2184.284,0.001,1.1347E-06,0.067468687,
,6.179,1162.6995,5923.0785,6480.339,6257.171,5840.678,5067.711,6031.209,6005.479,5085.163,5995.391,5391.911,7313.739,8069.773,6635.83,6324.848,0.914007508,0.067538338,
,7.228,807.1453,0.001,6069.4805,0.001,0.001,0.001,2686.056,0.001,0.001,16759.83,0.001,0.001,12138.96,16163.13,0.001,1.64759E-07,0.067832184,
,8.222,1198.834,2400.8245,2883.2585,2327.653,0.001,2768.572,0.001,2473.996,2629.444,3268.846,3110.681,2520.091,2389.243,2751.369,3015.148,0.832677507,0.068253218,
,10.987,1332.0494,2910.33,2259.3085,2995.319,3306.097,2897.136,2923.524,2870.406,2402.204,2994.414,2135.203,2383.414,0.001,2060.413,2449.264,1.288150777,0.068730913,
,8.545,1005.5209,4346.947,3644.6055,3951.285,4475.888,3738.619,4218.006,4501.583,4922.246,2775.366,3296.424,4386.398,4321.402,3992.787,2762.459,1.192707139,0.069047963,
,7.499,810.1707,0.001,1106.50315,0.001,1095.255,0.001,0.001,0.001,0.001,1233.385,1485.532,1921.014,0.001,0.001,979.6213,9.03748E-07,0.069092697,
,7.542,412.2591,27617.63,29045.12,26679.92,28254.72,26088.46,26980.54,29025.71,28757.56,30043.58,28399.28,29326.95,27222.14,28763.29,30270.7,0.950852673,0.069559371,
,6.797,790.0299,3564.092,1634.5955,4712.009,4013.365,3048.705,4636.563,3114.819,0.001,0.001,1232.109,3265.191,0.001,2037.082,2175.848,2.180412218,0.069950628,
,7.7,689.4992,8977.696,5567.5085,9715.925,8239.467,6683.907,10752.01,10598.37,3361.193,6258.085,1870.887,6602.464,7747.398,4600.128,4876.932,1.612515904,0.070021002,
,9.919,693.627,5496.334,3763.193,6165.486,6088.313,4374.438,4904.355,6265.036,4855.069,6375.39,2056.531,4729.708,4815.165,2796.678,2694.562,1.460550655,0.070181524,
,9.509,839.5422,2229.3965,1723.5415,3297.196,1565,2000.541,3872.537,2458.252,1575.824,2021.998,0.001,0.001,1614.959,2334.446,1832.124,1.29349743,0.070183982,
,8.56,805.07,4470.4345,3364.227,5949.231,4589.769,4609,4070.919,4351.1,3911.279,3679.551,2591.92,2830.291,3579.222,5442.442,3149.232,1.328814762,0.070332902,
,7.81,1042.4951,2382.3655,1951.6165,2578.002,3525.103,2162.021,1936.495,2618.941,2186.729,1956.262,1693.259,0.001,2396.876,1946.971,1972.005,1.220713957,0.070437416,
,10.898,127.0548,2082.9125,3022.393,2000.022,1619.537,2081.05,2438.022,2382.031,2084.775,3219.277,1317.13,3045.225,2665.13,4105.979,2999.561,0.689160046,0.070486054,
,7.435,721.5058,4481.7065,3733.664,5538.831,4136.008,4566.149,4397.264,5541.546,3914.288,2559.294,2360.65,5219.91,3565.434,3901.894,4172.003,1.200350781,0.070511398,
,8.392,807.0694,32373.44,34481.66,32545.05,33760.45,32201.83,31800.56,31333.69,34021.31,34125.32,33983.11,38524.47,31033.78,34838,37569.84,0.938859672,0.070795224,
,7.753,784.3333,5284.015,2996.5955,5586.398,4981.632,5703.423,4355.83,4510.78,6245.999,2942.202,0.001,6370.636,5414.115,3050.989,0.001,1.76333943,0.07131373,
,8.796,842.4649,1584.2535,539.6895,1666.73,1816.032,1903.112,1501.777,0.001,1494.152,0.001,1334.86,1079.378,1196.692,0.001,0.001,2.935490685,0.071852647,
,10.894,187.1481,3649.0005,4669.4725,3376.424,4028.795,4179.667,3921.577,3303.017,2933.488,4842.653,2964.465,5057.484,6752.039,4496.292,4192.261,0.781458826,0.072017735,
,7.845,763.6123,6033.656,5021.617,7956.236,5158.265,5875.267,5246.415,8494.796,6192.045,5392.375,3523.981,5078.456,4964.778,6970.361,3702.231,1.201536477,0.072411716,
,8.156,706.484,157454.55,150622.6,157106.3,158466.1,152249,155656,161886,157802.8,152342.1,135114.1,149532.7,161023.2,150884.1,150361.1,1.045358067,0.073019632,
,7.57,859.611,2797.8775,2462.5145,2466.742,2763.745,2753.756,4140.063,3360.213,2832.01,2538.072,2386.957,0.001,3177.316,0.001,2680.954,1.136187218,0.074022349,
,9.862,755.6287,4672.34,5089.2265,4644.306,4700.374,4636.136,5105.008,2914.648,4844.778,5303.972,4874.481,4857.461,4811.764,7065.753,5634.498,0.918084507,0.074299546,
,10.762,591.6684,6608.464,14032.015,6277.095,5100.597,8713.705,15958.41,6939.833,6265.156,16990.76,6532.114,11073.27,17564,23215.34,9631.986,0.470956167,0.074584078,
,7.915,885.5473,10596.94,9455.989,10503.94,11599.49,10689.94,10211.9,12286.58,8414.892,10171.81,4851.601,8857.938,10054.04,10069.12,7659.008,1.120659087,0.074654059,
,8.314,1249.7973,1836.45,835.6435,2158.154,1571.618,1465,1946.142,1924.008,1748.892,1671.286,0.001,0.001,1905.451,0.001,2049.987,2.197647681,0.075053281,
,9.619,628.5042,3778.7845,3178.241,3850.648,3133.731,5231.164,3706.921,5412.424,3299.974,3906.628,2185.576,3729.039,2810.246,3216.039,3140.443,1.188954677,0.075330559,
,7.698,1173.3015,4351.543,3619.4535,4020.482,4579.449,3654.758,4433.544,5024.246,4269.542,4194.842,2959.845,3797.134,0.001,3743.073,3495.834,1.202265204,0.076487104,
,7.372,1213.2428,1876.7695,2238.095,1912.538,2048.406,1624.304,1841.001,1499.643,2167.278,1485.795,2837.245,2792.398,2229.698,2177.101,2246.492,0.838556674,0.076924388,
,8.388,817.1208,0.001,1037.336,0.001,0.001,985.3344,0.001,0.001,0.001,1068.275,0.001,0.001,1151.59,1077.861,1006.397,9.64008E-07,0.077059175,
,8.308,897.4807,4965.6685,4388.226,5126.929,4132.022,5687.778,4723.342,4804.408,5160.872,3241.65,4640.104,4268.917,4038.212,5042.773,4507.535,1.131589052,0.077180216,
,5.616,775.2248,23817.495,14579.01,24963.15,24447.65,12502.2,23187.34,37795.84,16744.22,13368.51,12665.31,12472.06,15789.51,16753.81,22815.19,1.633683974,0.077322441,
,8.668,628.447,1831.563,1423.591,2544.361,1511.826,1507.726,2104.087,2523.881,1559.039,1776.315,0.001,2125.934,0.001,1395.217,1451.965,1.286579502,0.077432458,
,8.063,652.447,3542.7515,2530.103,4369.439,3252.489,3833.014,4478.566,2694.599,3181.807,2894.397,0.001,2165.809,4110.91,3303.008,1616.003,1.40024003,0.078428766,
,10.871,910.2498,4206.3635,3375.5985,3958.225,3489.933,4548.488,5001.244,4321.69,4091.037,4119.764,2911.737,3839.46,4442.125,0.001,0.001,1.246108949,0.078843814,
,8.715,706.4842,10609.335,9970.0595,9844.949,11777.03,10418.92,10799.75,9144.037,12099.65,8289.422,9877.659,9045.594,10139.64,10149.87,10062.46,1.064119527,0.079080347,
,5.463,429.7975,2638.859,3426.1995,2891.082,2220.956,2291.021,3076.055,3357.547,2386.636,3361.719,2291.532,3490.68,3042.099,4244.576,3623.18,0.770200042,0.079716427,
,9.801,579.5595,2648.645,2180.318,3391.012,2860.066,2654.476,2642.814,2377.571,2462.258,2627.5,0.001,2543.161,2648.82,1817.475,1573.201,1.214797566,0.079930503,
,10.895,132.094,9252.0835,12810.41,7277.604,9266.21,9237.957,9524.862,11582.55,8973.351,12887.63,5691.472,14299.33,16221.47,12733.19,12247.83,0.722231646,0.080267285,
,8.302,827.6042,38467.665,30878.53,49380.07,36054.43,41590.33,40535.03,36400.3,21863.58,31800.44,25828.91,29956.62,34663.39,32091.35,23903.08,1.245773844,0.080281134,
,8.307,1033.4574,3061.276,2790.9535,2928.411,4501.003,3170.521,3599.713,2952.031,2926.969,2908.824,2560.806,3272.524,2982.417,2289.387,2673.083,1.096856684,0.080452187,
,10.843,936.7235,4094.695,4515.9215,4208.677,3667.424,4485.609,4466.333,2524.912,3980.713,4120.802,4053.751,4678.799,4353.044,5842.134,5054.439,0.906724131,0.080452518,
,7.893,719.5488,276449.85,240545.8,334458.8,270546.8,295513,275846,277053.7,235924.5,261297.9,143084.6,259456.2,301539.3,221635.4,191414.3,1.149260764,0.080614836,
,8.932,633.5331,9630.125,17848.795,4584.384,16451.68,7034.17,12226.08,15464.2,5916.426,22582.32,5911.603,20282.15,19105.13,16592.46,14372.38,0.539539224,0.080910831,
,7.157,809.797,0.001,2113.6665,0.001,0.001,0.001,0.001,2208.786,0.001,3198.257,1642.961,2708.579,0.001,0.001,2584.372,4.73112E-07,0.080936211,
,8.084,1340.3585,4874.672,1323.98,4819.943,4445.56,5427.537,5923.065,0.001,4929.401,2647.959,0.001,0.001,2674.167,5504.285,0.001,3.681832052,0.081152928,
,8.628,851.4994,6016.1955,4868.246,6590.389,5996.024,6533.437,4819.421,6036.367,5366.185,4567.994,4641.334,6099.285,5829.184,5095.158,3235.333,1.235803511,0.081189398,
,8.183,663.3079,0.001,344.60605,0.001,0.001,0.001,0.001,0.001,0.001,2170.064,1922.999,0.001,0.001,0.001,689.2111,2.90186E-06,0.08124909,
,7.752,813.5629,0.001,2555.5325,0.001,0.001,0.001,0.001,0.001,0.001,0.001,12180.34,16129.03,0.001,5111.064,0.001,3.91308E-07,0.081695305,
,8.628,660.5509,3722.632,3123.217,4458.573,4214.02,3833.461,3611.803,3585.58,3367.32,3652.155,0.001,3256.674,3654.411,2989.76,2692.957,1.191922303,0.08171807,
,6.809,787.5263,0.001,1015.7555,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2031.51,0.001,3303.341,0.001,5691.178,9.84489E-07,0.082279766,
,7.416,1495.0605,2253.3805,920.0815,2753.084,2245.077,1834.546,2261.684,2424.516,1325.696,1840.162,0.001,2037.436,2688.14,0.001,0.001,2.449109671,0.082400434,
,7.452,409.7553,3249.9585,3922.3785,3635.394,3449.157,3117.424,3382.493,2925.806,0.001,5202.274,2747.239,3798.35,4046.407,4750.123,3629.848,0.828568304,0.082564819,
,6.669,899.4661,2383.164,1794.147,1908.019,2421.405,3020.532,2344.923,2693.752,1356.755,1815.874,991.1842,2031.677,2126.518,1772.42,1637.085,1.328299186,0.082641832,
,9.504,986.2485,1556.572,1384.895,1822.379,1823.97,1587.365,1525.779,1347.06,1467.257,1509.653,1077.061,1191.312,1518.365,1260.137,1635.266,1.123963911,0.082752321,
,9.352,547.4965,5181.593,3810.9555,5184.211,5178.975,5481.219,4285.789,4034.279,6438.547,5120.369,3784.994,3268.474,3836.917,3589.127,5292.368,1.359657178,0.082839274,
,8.398,1186.358,24231.31,20642.92,26960.47,24552.57,23168.08,27397.82,23910.05,18970.19,22205.22,10417.04,23806.71,23912.6,19080.62,17329.04,1.173831512,0.083296063,
,8.305,749.5943,5567.0695,3528.6135,6239.96,2441.141,5405.811,6371.818,5728.328,4314.907,3396.853,2820.36,4793.814,4873.7,0.001,3660.374,1.577693193,0.083355423,
,6.804,779.5472,704915,958716.2,674108.7,789988.7,735721.3,765046.1,666418.7,481571.1,865999.1,430913.9,1068488,1170961,1042397,875035.4,0.735269728,0.083415143,
,6.5,753.5309,41994.09,33190.84,44520.24,47952.84,37696.41,43372.78,40615.4,31869.71,36807.17,11764.39,40048.95,43035.74,23442.15,29574.51,1.265231311,0.083678112,
,8.083,1260.3759,1794.6355,1285.132,2292.126,1392.317,1941.681,1857.786,1338.544,1731.485,1308.603,0.001,1293.328,1276.936,2031.848,1126.084,1.396460052,0.083922771,
,8.617,768.1041,0.001,3983.017,4053.074,0.001,0.001,0.001,0.001,2799.89,3887.221,2196.229,4078.813,0.001,4168.661,4164.447,2.51066E-07,0.084141105,
,8.087,834.9897,5411.443,1047.0885,7189.637,5345.197,5326.613,6310.155,5477.689,0.001,0.001,2094.176,0.001,0.001,6419.022,3925.604,5.168085601,0.084204114,
,8.387,1148.3392,4621.714,3413.393,4631.074,4270.114,4612.354,4675.494,5564.984,3471.282,3743.741,1873.025,4363.684,5119.944,3083.045,2654.04,1.353994105,0.084315039,
,9.916,1211.026,19350.305,11598.6255,24031.13,20735.5,13176.32,17965.11,25142.57,10723.85,20548.64,3627.583,17109.55,14138.87,9058.381,6036.15,1.668327424,0.084388622,
,8.312,791.5471,1385754,976322.8,1730801,1066698,1323711,1499208,1447797,1263621,863728.6,839687,1005323,952165.6,1750184,1000480,1.419360482,0.0844242,
,7.622,758.4575,0.001,43854.595,0.001,0.001,0.001,0.001,0.001,46929.42,51058.79,36650.4,0.001,58373,58116.54,0.001,2.28026E-08,0.084517415,
,8.374,847.6094,11097.35,8661.494,13152.5,11394.57,6970.084,11545.91,10800.13,7703.14,9524.007,4652.885,6509.045,8347.506,8975.482,9211.021,1.281228158,0.08558007,
,7.161,1366.8031,1951.5715,782.009,3025.363,1881.285,1895.825,1981.429,2290.619,1921.714,0.001,1564.017,0.001,0.001,2072.785,2979.272,2.495587007,0.085588112,
,9.171,312.2667,18258.88,14053.64,21007.99,19863.71,13683.48,16654.05,24501.31,11763.07,18514.64,6705.346,15259.71,14543.44,13563.84,8402.703,1.299227816,0.085596118,
,8.305,954.4585,1834.908,1594.717,2123.826,1624.55,1772.938,1716.939,2025.102,1896.878,1790.272,1270.542,1488.277,1235.204,2002.363,1701.157,1.150616692,0.085862555,
,9.715,760.6465,4264.594,3018.7805,4391.268,4015.257,3306.059,4137.92,4527.013,4685.334,2877.805,2500.028,3055.059,2986.801,5328.661,3050.76,1.412687673,0.08600824,
,7.915,716.5826,16027.08,13727.615,17309.97,15189.07,17095.58,15792.2,16261.96,13808.9,13138.66,7478.215,14316.57,15733.29,16414.4,12196.04,1.167506519,0.086056134,
,7.406,724.6074,2051.637,1822.124,1801.734,1993.605,2109.669,1711.234,2499.612,2248.561,1906.208,1499.984,1738.04,2054.596,1947.002,1379.781,1.125959046,0.086466186,
,8.116,1456.0087,1509.573,511.602,1797.878,1833.531,1993.189,1221.268,1192.351,0.001,0.001,1023.203,1363.634,0.001,0.001,1094.549,2.950678457,0.086693711,
,7.276,905.5201,0.001,3681.2405,0.001,4267.629,0.001,0.001,0.001,0.001,0.001,12889.83,10970.64,4572.692,2789.789,0.001,2.71648E-07,0.086757946,
,7.378,763.4932,0.001,8701.107,0.001,0.001,0.001,9056.219,0.001,0.001,8338.508,0.001,9459.953,10665.23,9063.706,0.001,1.14928E-07,0.087656985,
,8.773,805.5625,16119.715,11534.05,17661.54,12242.84,17101.8,15137.63,17545.1,11680.89,0.001,8019.79,12175.15,10892.95,16686.57,13902.8,1.397576307,0.087760474,
,6.912,861.5023,5656.3675,4490.0215,6214.132,5785.418,5527.317,4939.521,6557.299,5219.211,4257.676,3228.02,4596.392,6668.573,5119.331,4383.651,1.259764012,0.088079116,
,10.896,172.1252,8754.936,13804.55,8770.746,7719.905,12263.06,10091.27,8739.126,7969.866,14089.75,5602.008,15091.62,17397.65,13519.35,10524.45,0.634206548,0.08817251,
,7.289,634.4576,2771.3245,2377.937,2780.658,2761.991,2719.392,3060.63,2889.373,2454.577,2429.857,1759.055,2626.333,2705.472,2326.017,0.001,1.165432263,0.088470413,
,7.871,753.4656,3480.0205,2892.7245,3353.526,2268.088,4414.861,3606.515,4064.301,2881.304,2876.68,2213.186,2908.769,3115.666,0.001,2915.346,1.20302521,0.088883955,
,10.895,176.158,13869.745,20286.56,11458.34,11073.88,14666.6,13873,15005.77,13866.49,18869.26,7110.474,21703.86,23629.51,22511.27,15597,0.683691321,0.089143182,
,8.342,823.5318,23989.49,27666.515,21920.78,26408.44,23629.86,24349.12,26588.72,23494.54,29814.26,23882.13,28675.01,33830.94,23424.84,26658.02,0.867094753,0.089555685,
,8.085,1049.5139,2143.093,1393.5605,2119.737,1379.963,2298.635,1593.463,2168.737,2166.449,0.001,2179.072,1353.026,1434.095,2033.891,0.001,1.537854295,0.090427149,
,10.565,788.6771,21974.49,14956.95,21662.38,15145.6,19217.69,22286.6,22870.87,23181.12,14009.32,13736.49,14361.86,17199.58,25122.93,15552.04,1.469182554,0.090693293,
,10.896,134.111,6986.9915,10679.5525,6928.163,6529.75,8660.814,9955.771,7045.82,5801.486,9529.905,4820.268,11829.2,12899.9,12349.32,8973.025,0.6542401,0.090973512,
,7.021,901.5683,0.001,9529.484,10820.82,0.001,0.001,0.001,0.001,0.001,0.001,6950.768,13064.86,0.001,16976.27,12108.2,1.04937E-07,0.091162877,
,8.09,844.5847,6073.1295,3990.5155,8230.073,3413.093,6266.038,7142.651,5880.221,4870.891,2883.792,2551.183,4342.875,3638.156,7145.162,4440.015,1.521890969,0.091165638,
,8.437,814.0316,0.001,1305.886,0.001,950.1085,0.001,1657.574,0.001,0.001,1233.186,1240.349,0.001,1371.423,1414.046,1451.688,7.65764E-07,0.092627531,
,8.803,855.4978,13640.915,11157.825,14369.63,10877.54,13805.73,12593.19,13476.1,13897.04,8534.579,10291.69,12023.96,12879.97,14221.32,9858.809,1.222542476,0.092915942,
,10.979,746.727,8374.229,7034.623,10443.33,11042.18,7358.922,8217.032,8175.018,8531.426,7596.003,2301.552,7073.477,10436.58,6995.769,5554.137,1.19043039,0.092978987,
,8.301,728.5008,1413.5815,760.0115,1445.765,1309.843,1297.089,1637.366,1637.083,1381.398,1520.022,0.001,1568.58,1635.579,0.001,0.001,1.859947514,0.093264142,
,10.895,212.1565,13975.47,20858.695,12291.3,11776.42,16999.46,16394.02,13923.81,14027.13,19479.22,8381.441,22238.17,23495.71,22954.38,16646.18,0.67000692,0.093339851,
,10.897,162.1425,5345.8135,8368.8215,5750.115,5296.62,6337.346,5395.007,5135.89,5092.777,7797.075,2743.047,10320.52,10620.54,8940.568,6187.232,0.638777336,0.093564235,
,8.569,791.2899,1770.822,1366.373,1704.076,1624.974,1878.658,1549.593,1837.568,2264.012,2160.078,1294.552,1438.194,0.001,1711.634,0.001,1.296001897,0.093650689,
,8.58,808.6429,26963.585,6060.7705,27155.06,0.001,26772.11,27196.04,25975.35,27402.1,0.001,23514.63,12121.54,25136.83,0.001,0.001,4.448870816,0.093713551,
,7.441,1209.3113,0.001,4347.9585,0.001,0.001,4726.185,0.001,0.001,0.001,4767.113,0.001,5602.362,4696.335,0.001,3999.582,2.29993E-07,0.094422608,
,6.961,713.4999,85315.26,53088.4,95007.46,86422.64,65919.38,90739.57,84207.88,57819.48,61351.95,0.001,83099.66,87545.38,44824.85,44043.85,1.607041463,0.094935029,
,7.631,759.5314,0.001,38455.77,0.001,36559.23,0.001,0.001,0.001,43734.61,44194.27,31961.81,47891.32,0.001,49005.56,32717.27,2.60039E-08,0.094959184,
,7.334,1227.3181,4205.9215,6232.0645,3724.229,4223.561,0.001,5848.055,6472.89,4188.282,4194.676,6591.987,6248.592,6215.537,5467.735,6859.605,0.674884142,0.095244533,
,8.265,678.4628,8474.3925,5642.2065,8887.869,8569.244,8379.541,7584.045,12218.28,4335.297,8491.083,0.001,7624.521,4868.374,6341.413,4943,1.501964258,0.095369441,
,7.698,1173.8047,4440.9055,5310.99,5653.302,4750.806,3967.732,4293.893,4587.918,0.001,5539.592,5123.491,5243.474,5706.542,5254.5,5367.48,0.836172823,0.09570203,
,10.895,118.0783,19161.89,28272.965,17754.64,16664.31,20569.14,20681.86,20592.72,17062.93,26030.73,9854.115,30692.83,32126.58,30515.2,22650.91,0.677746038,0.096318668,
,8.655,822.6325,4767.1395,3094.5695,4698.801,5529.61,3559.172,4835.478,5888.604,4664.804,6298.979,0.001,4695.216,0.001,3768.799,2420.34,1.540485518,0.097356324,
,7.465,799.5712,4938.7925,4188.4215,6107.236,4807.581,6188.07,4772.233,5070.004,4455.685,4929.67,3834.445,4542.398,5389.402,0.001,3407.048,1.17915365,0.097558432,
,7.538,786.1202,0.001,1500.0265,0.001,0.001,0.001,0.001,0.001,1660.414,2096.161,0.001,1497.731,1502.322,1563.664,0.001,6.66655E-07,0.0977517,
,9.181,630.4628,63781.415,49436.565,71555.2,65023.47,50938.73,62539.36,68761.84,54063.51,67373.52,38566.41,1509.62,57174.89,54294,44579.13,1.290166803,0.097929645,
