"","Lipid","sig_FDR","diffexpressed","FC","p_val","log_p","delabel","label","log_FC","q_val","my_color"
"1444","PA 16:0_18:1",FALSE,"NO",0.8627,0.501,0.3002,NA,"not",-0.213069138909714,0.55429180887372,"no"
"1445","PA 16:0_18:1_2",FALSE,"NO",0.9808,0.9112,0.0404,NA,"not",-0.0279691158586679,0.925677806788512,"no"
"1446","PA 16:0_18:2",FALSE,"NO",1.2991,0.1657,0.7806,NA,"not",0.377512488485005,0.280831592689295,"no"
"1447","PA 16:0_18:2_2",FALSE,"NO",1.8605,0.0789,1.1028,"PA 16:0_18:2_2","sig",0.895690390463686,0.192547678795483,"no"
"1448","PA 18:2_18:2",FALSE,"NO",1.3111,0.3455,0.4616,NA,"not",0.3907777267512,0.398811572700297,"no"
"1449","PC 14:0_16:0",FALSE,"NO",0.9351,0.4753,0.323,NA,"not",-0.0968074392029252,0.528262,"no"
"1450","PC 14:0_18:2",FALSE,"NO",1.3181,0.0824,1.0841,"PC 14:0_18:2","sig",0.398459827122383,0.196407897218137,"no"
"1451","PC 14:0_18:3",FALSE,"NO",1.639,0.1074,0.969,"PC 14:0_18:3","sig",0.712815854437372,0.229805280528053,"no"
"1452","PC 14:0_20:4",TRUE,"UP",1.367,0.0044,2.3569,"PC 14:0_20:4","sig",0.451013242943973,0.0399906542056075,"red"
"1453","PC 14:0_22:6",FALSE,"NO",1.3702,0.0138,1.8598,"PC 14:0_22:6","sig",0.454386490228857,0.0726449834718499,"no"
"1454","PC 15:0_18:2",FALSE,"NO",1.3576,0.0697,1.1565,"PC 15:0_18:2","sig",0.441058469993214,0.177443062827225,"no"
"1455","PC 15:0_20:4",FALSE,"NO",1.1185,0.3095,0.5093,NA,"not",0.161565256397032,0.364431267391304,"no"
"1456","PC 15:0_22:6",FALSE,"NO",0.9865,0.8533,0.0689,NA,"not",-0.0196090439385283,0.87720322410148,"no"
"1457","PC 16:0_16:0",FALSE,"NO",0.9959,0.9557,0.0197,NA,"not",-0.0059272087657116,0.962628948731227,"no"
"1458","PC 16:0_16:1",FALSE,"NO",1.348,0.0262,1.5818,"PC 16:0_16:1","sig",0.430820496519772,0.107111755020877,"no"
"1459","PC 16:0_17:0",FALSE,"NO",1.2703,0.063,1.2004,"PC 16:0_17:0","sig",0.345169250856654,0.168540826714678,"no"
"1460","PC 16:0_17:1",FALSE,"NO",1.2254,0.3686,0.4335,NA,"not",0.29325275642788,0.42321546635183,"no"
"1461","PC 16:0_18:0",FALSE,"NO",1.1139,0.2619,0.5819,NA,"not",0.155619721026447,0.344885240352065,"no"
"1462","PC 16:0_18:1",FALSE,"NO",1.1492,0.1556,0.8081,NA,"not",0.200629897983074,0.274629764065336,"no"
"1463","PC 16:0_18:2",FALSE,"NO",1.0169,0.7997,0.0971,NA,"not",0.0241778143011653,0.831328968466061,"no"
"1464","PC 16:0_18:3",FALSE,"NO",0.8457,0.2493,0.6033,NA,"not",-0.241782116257871,0.338845911949685,"no"
"1465","PC 16:0_18:3_2",TRUE,"UP",1.7162,0.0036,2.442,"PC 16:0_18:3_2","sig",0.779217689314648,0.03501,"red"
"1466","PC 16:0_19:1",FALSE,"NO",1.3781,0.0659,1.1814,"PC 16:0_19:1","sig",0.462680579094163,0.171130565320427,"no"
"1467","PC 16:0_20:3",FALSE,"NO",1.0805,0.6467,0.1893,NA,"not",0.11169907219742,0.692364336818932,"no"
"1468","PC 16:0_20:4",FALSE,"NO",0.9934,0.9333,0.03,NA,"not",-0.00955334811221135,0.944468522372529,"no"
"1469","PC 16:0_20:5",FALSE,"NO",0.7886,0.1506,0.8223,NA,"not",-0.342634384441633,0.271255191341351,"no"
"1470","PC 16:0_22:4",FALSE,"NO",1.0595,0.6814,0.1666,NA,"not",0.0833835877100828,0.724616183706944,"no"
"1471","PC 16:0_22:6",FALSE,"NO",1.046,0.4736,0.3246,NA,"not",0.0648828515848544,0.527086098398169,"no"
"1472","PC 16:1_16:1",FALSE,"NO",1.9278,0.0157,1.803,"PC 16:1_16:1","sig",0.946955386643119,0.077503807106599,"no"
"1473","PC 16:1_18:1",TRUE,"UP",1.8494,0.0049,2.3071,"PC 16:1_18:1","sig",0.887057293754982,0.0433204545454546,"red"
"1474","PC 16:1_18:2",TRUE,"UP",1.7584,0.0026,2.5821,"PC 16:1_18:2","sig",0.814263291399782,0.0290632183908046,"red"
"1475","PC 16:1_18:3",FALSE,"NO",1.2821,0.1084,0.9648,"PC 16:1_18:3","sig",0.358508792282431,0.231395285087719,"no"
"1476","PC 16:1_18:3_2",FALSE,"NO",1.2656,0.2392,0.6212,NA,"not",0.339821504923343,0.335733472207792,"no"
"1477","PC 16:1_20:4",FALSE,"NO",1.1573,0.144,0.8416,NA,"not",0.21076289418631,0.26516181871807,"no"
"1478","PC 16:1_20:5",FALSE,"NO",2.2243,0.4104,0.3868,NA,"not",1.15335138308106,0.464896913220734,"no"
"1479","PC 16:1_22:6",FALSE,"NO",1.2819,0.1147,0.9406,"PC 16:1_22:6","sig",0.358283722852818,0.238855995717345,"no"
"1480","PC 17:0_18:1",FALSE,"NO",1.1228,0.409,0.3883,NA,"not",0.167100968963075,0.463851311953353,"no"
"1481","PC 17:0_18:1_2",FALSE,"NO",1.3422,0.4209,0.3758,NA,"not",0.424599662230826,0.474417728852839,"no"
"1482","PC 17:0_18:2",FALSE,"NO",1.1163,0.3888,0.4103,NA,"not",0.158724796297479,0.444310223266745,"no"
"1483","PC 17:0_18:2_2",FALSE,"NO",1.0526,0.4989,0.302,NA,"not",0.0739572999433244,0.552282583949915,"no"
"1484","PC 17:0_20:3",FALSE,"NO",0.5926,0.4666,0.3311,NA,"not",-0.754869468588167,0.520675272518646,"no"
"1485","PC 17:0_20:4",FALSE,"NO",1.1117,0.5116,0.2911,NA,"not",0.152767519261769,0.565376136363636,"no"
"1486","PC 17:0_20:4_2",FALSE,"NO",1.0309,0.8132,0.0898,NA,"not",0.0439043942956211,0.840868686868687,"no"
"1487","PC 17:0_22:6",FALSE,"NO",0.9857,0.864,0.0635,NA,"not",-0.0207794689420916,0.883942166140904,"no"
"1488","PC 17:1_18:2",FALSE,"NO",1.4358,0.1854,0.7319,NA,"not",0.521854802710206,0.298713580246914,"no"
"1489","PC 17:1_20:4",FALSE,"NO",0.8421,0.0556,1.255,"PC 17:1_20:4","sig",-0.247936530315769,0.157975341835994,"no"
"1490","PC 17:1_22:6",FALSE,"NO",1.0526,0.7704,0.1133,NA,"not",0.0739572999433244,0.803446648793566,"no"
"1491","PC 17:2_18:2",FALSE,"NO",3.1417,0.1021,0.9908,"PC 17:2_18:2","sig",1.65154542468813,0.221882122905028,"no"
"1492","PC 18:0_18:0",FALSE,"NO",1.0404,0.9309,0.0311,NA,"not",0.0571383043935418,0.942530192608017,"no"
"1493","PC 18:0_18:1",FALSE,"NO",1.4822,0.0126,1.9009,"PC 18:0_18:1","sig",0.567740130194597,0.0691029733613445,"no"
"1494","PC 18:0_18:2",FALSE,"NO",1.101,0.1647,0.7834,NA,"not",0.138814468902282,0.279530104712042,"no"
"1495","PC 18:0_18:2_2",FALSE,"NO",0.8648,0.3049,0.5158,NA,"not",-0.209561571814799,0.363504351506724,"no"
"1496","PC 18:0_20:1",FALSE,"NO",1.0381,0.5136,0.2894,NA,"not",0.0539454249627852,0.56726405451448,"no"
"1497","PC 18:0_20:3",FALSE,"NO",1.0766,0.5542,0.2563,NA,"not",0.106482330469981,0.606936373873874,"no"
"1498","PC 18:0_20:3_2",FALSE,"NO",0.6468,0.7359,0.1332,NA,"not",-0.628608416075788,0.774946128857607,"no"
"1499","PC 18:0_20:4",FALSE,"NO",1.091,0.268,0.5718,NA,"not",0.12565110166152,0.347506666666667,"no"
"1500","PC 18:0_20:5",FALSE,"NO",0.9483,0.6131,0.2125,NA,"not",-0.0765845589237947,0.66028765227021,"no"
"1501","PC 18:0_22:4",FALSE,"NO",1.1234,0.0983,1.0074,"PC 18:0_22:4","sig",0.167871708029161,0.216873357052154,"no"
"1502","PC 18:0_22:5",FALSE,"NO",1.2102,0.0219,1.659,"PC 18:0_22:5","sig",0.275245489784668,0.0951132742299107,"no"
"1503","PC 18:0_22:6",FALSE,"NO",1.2952,0.0101,1.9939,"PC 18:0_22:6","sig",0.373174890753116,0.0621661392405063,"no"
"1504","PC 18:0_22:6_2",FALSE,"NO",1.3814,0.0089,2.0522,"PC 18:0_22:6_2","sig",0.466131128762188,0.0596913793103448,"no"
"1505","PC 18:1_18:1",FALSE,"NO",1.3853,0.0117,1.9312,"PC 18:1_18:1","sig",0.470198439555667,0.0660441663043478,"no"
"1506","PC 18:1_18:2",FALSE,"NO",0.9694,0.5241,0.2806,NA,"not",-0.0448360123830493,0.57689558573854,"no"
"1507","PC 18:1_19:1",FALSE,"NO",1.1548,0.4685,0.3293,NA,"not",0.207643012686533,0.522119988545246,"no"
"1508","PC 18:1_20:1",FALSE,"NO",1.3,0.2001,0.6987,NA,"not",0.37851162325373,0.309238140764659,"no"
"1509","PC 18:1_20:3",FALSE,"NO",0.8502,0.3572,0.4471,NA,"not",-0.234125835910275,0.411083973979894,"no"
"1510","PC 18:1_20:4",FALSE,"NO",1.0359,0.5939,0.2263,NA,"not",0.0508847400250935,0.642813299944352,"no"
"1511","PC 18:1_22:5",FALSE,"NO",1.7464,0.0263,1.5806,"PC 18:1_22:5","sig",0.804384035441342,0.107111755020877,"no"
"1512","PC 18:1_22:6",FALSE,"NO",0.9183,0.445,0.3516,NA,"not",-0.122962549301302,0.499437391806117,"no"
"1513","PC 18:2_18:2",FALSE,"NO",1.3557,0.0224,1.6499,"PC 18:2_18:2","sig",0.43903796284271,0.0968177777777778,"no"
"1514","PC 18:2_18:3",TRUE,"UP",1.2237,0.0056,2.25,"PC 18:2_18:3","sig",0.29124991296423,0.0455732217573222,"red"
"1515","PC 18:2_18:3_2",FALSE,"NO",1.3954,0.0349,1.4567,"PC 18:2_18:3_2","sig",0.480678738754799,0.126487445305556,"no"
"1516","PC 18:2_18:4",FALSE,"NO",1.5925,0.015,1.8244,"PC 18:2_18:4","sig",0.671293372481576,0.0753875968992248,"no"
"1517","PC 18:2_20:4",FALSE,"NO",1.0342,0.8117,0.0906,NA,"not",0.0485152099339396,0.840625066524747,"no"
"1518","PC 18:2_22:5",FALSE,"NO",1.051,0.4222,0.3745,NA,"not",0.0717626693000913,0.475494499131442,"no"
"1519","PC 18:2_22:6",FALSE,"NO",1.0206,0.878,0.0565,NA,"not",0.0294175468350917,0.89596537250787,"no"
"1520","PC 18:3_18:3",FALSE,"NO",1.5503,0.0126,1.9,"PC 18:3_18:3","sig",0.632547419778852,0.0691029733613445,"no"
"1521","PC 18:3_20:4",FALSE,"NO",0.9438,0.6728,0.1721,NA,"not",-0.0834469234126066,0.717358630136986,"no"
"1522","PC 18:3_20:5",FALSE,"NO",0.8162,0.2912,0.5358,NA,"not",-0.293005384291349,0.356176599749059,"no"
"1523","PC 18:3_22:6",FALSE,"NO",0.9621,0.7754,0.1105,NA,"not",-0.0557412403866465,0.808227759914255,"no"
"1524","PC 18:4_22:6",FALSE,"NO",0.8336,0.2022,0.6943,NA,"not",-0.262572817270941,0.309946147798742,"no"
"1525","PC 19:0_18:1",FALSE,"NO",1.3093,0.6819,0.1663,NA,"not",0.388795699975099,0.724751639344262,"no"
"1526","PC 19:0_18:2",FALSE,"NO",1.1293,0.1773,0.7514,NA,"not",0.175428790822257,0.29175,"no"
"1527","PC 19:0_18:2_2",FALSE,"NO",1.1488,0.2065,0.685,NA,"not",0.200127654273602,0.312148167868789,"no"
"1528","PC 19:0_20:4",FALSE,"NO",1.3605,0.0299,1.524,"PC 19:0_20:4","sig",0.444136956587592,0.114479330708661,"no"
"1529","PC 19:0_22:6",FALSE,"NO",1.2745,0.023,1.6378,"PC 19:0_22:6","sig",0.349931373360115,0.0987527593818985,"no"
"1530","PC 20:0_18:2",FALSE,"NO",1.0221,0.8121,0.0904,NA,"not",0.0315363532680532,0.840625066524747,"no"
"1531","PC 20:0_20:3",FALSE,"NO",0.8287,0.5715,0.243,NA,"not",-0.271078172712686,0.621682046979866,"no"
"1532","PC 20:0_20:4",FALSE,"NO",1.04,0.7525,0.1235,NA,"not",0.0565835283663675,0.789861036157582,"no"
"1533","PC 20:0_22:6",FALSE,"NO",1.0641,0.6683,0.175,NA,"not",0.0896337361068956,0.713415751920966,"no"
"1534","PC 20:1_18:2",FALSE,"NO",1.0284,0.8065,0.0934,NA,"not",0.0404015152842066,0.837263340448239,"no"
"1535","PC 20:1_22:6",FALSE,"NO",0.8938,0.3942,0.4043,NA,"not",-0.161976050154439,0.449389572349151,"no"
"1536","PC 20:2_22:6",FALSE,"NO",0.9008,0.6945,0.1583,NA,"not",-0.15072126746922,0.736533533260633,"no"
"1537","PC 20:3_20:4",FALSE,"NO",0.9055,0.5901,0.2291,NA,"not",-0.143213453711919,0.639768394648829,"no"
"1538","PC 20:4_22:5",FALSE,"NO",1.0597,0.813,0.0899,NA,"not",0.0836558970806325,0.840868686868687,"no"
"1539","PC 20:4_22:6",FALSE,"NO",0.9334,0.6519,0.1858,NA,"not",-0.0994326275853059,0.697056349642661,"no"
"1540","PC 20:5_22:6",FALSE,"NO",0.7972,0.0721,1.1418,"PC 20:5_22:6","sig",-0.326986384710391,0.180481981981982,"no"
"1541","PC 22:6_22:6",FALSE,"NO",0.8138,0.4162,0.3807,NA,"not",-0.297253814475739,0.470918557300756,"no"
"1542","PC 31:0",FALSE,"NO",1.2572,0.0406,1.391,"PC 31:0","sig",0.330214177249302,0.137813263525305,"no"
"1543","PC 33:1",TRUE,"UP",1.4011,0.0027,2.5667,"PC 33:1","sig",0.48655992818524,0.029502808988764,"red"
"1544","PC 34:4",FALSE,"NO",1.3561,0.0175,1.7561,"PC 34:4","sig",0.439463567990981,0.0832925522262774,"no"
"1545","PC 35:4",FALSE,"NO",1.2266,0.1034,0.9854,"PC 35:4","sig",0.294664856091242,0.223956570155902,"no"
"1546","PC 35:7",FALSE,"NO",1.2528,0.0269,1.5695,"PC 35:7","sig",0.325156117741591,0.107877319587629,"no"
"1547","PC 36:6",FALSE,"NO",1.612,0.0109,1.9617,"PC 36:6","sig",0.68885174386588,0.0644392097264438,"no"
"1548","PC 37:5",FALSE,"NO",1.1006,0.7539,0.1227,NA,"not",0.138290233779912,0.790903721682848,"no"
"1549","PC 38:2",FALSE,"NO",0.9796,0.863,0.064,NA,"not",-0.0297353209854712,0.883848947368421,"no"
"1550","PC 38:3",FALSE,"NO",0.9616,0.8714,0.0598,NA,"not",-0.0564911988382639,0.890573004201681,"no"
"1551","PC 38:4",FALSE,"NO",1.0063,0.9513,0.0217,NA,"not",0.0090604681563836,0.959392172109901,"no"
"1552","PC 38:7",FALSE,"NO",0.9969,0.9689,0.0137,NA,"not",-0.0044793011362617,0.974307434176562,"no"
"1553","PC 38:7_2",FALSE,"NO",1.1277,0.5665,0.2468,NA,"not",0.173383321214723,0.617971116096467,"no"
"1554","PC 38:8",FALSE,"NO",0.9712,0.8843,0.0534,NA,"not",-0.0421596732937674,0.901921080230729,"no"
"1555","PC 39:6",FALSE,"NO",1.0839,0.6091,0.2153,NA,"not",0.11623166060415,0.656707039911308,"no"
"1556","PC 40:4",FALSE,"NO",1.4039,0.0091,2.0404,"PC 40:4","sig",0.489440175925853,0.0599983050847458,"no"
"1557","PC 40:5",FALSE,"NO",0.8499,0.3961,0.4022,NA,"not",-0.234634992450195,0.451062353629977,"no"
"1558","PC 40:7",FALSE,"NO",0.9006,0.5625,0.2499,NA,"not",-0.151041617207605,0.614296743402583,"no"
"1559","PC 40:9",FALSE,"NO",1.0175,0.9078,0.042,NA,"not",0.0250287944915224,0.922985363303712,"no"
"1560","PE 14:0_22:6",FALSE,"NO",1.0347,0.8224,0.0849,NA,"not",0.0492125346325603,0.849478491768455,"no"
"1561","PE 15:0_22:6",FALSE,"NO",1.0707,0.7357,0.1333,NA,"not",0.0985543072207295,0.774946128857607,"no"
"1562","PE 16:0_16:1",FALSE,"NO",0.9013,0.3525,0.4529,NA,"not",-0.149920704194202,0.406168542654028,"no"
"1563","PE 16:0_18:0",FALSE,"NO",1.6924,0.0237,1.625,"PE 16:0_18:0","sig",0.759070590806901,0.10086761487965,"no"
"1564","PE 16:0_18:1",FALSE,"NO",1.6019,0.0628,1.2022,"PE 16:0_18:1","sig",0.679784089065556,0.16847724137931,"no"
"1565","PE 16:0_18:2",FALSE,"NO",1.1925,0.1576,0.8024,NA,"not",0.253989266230787,0.275166189790553,"no"
"1566","PE 16:0_18:3",FALSE,"NO",1.1705,0.1209,0.9177,"PE 16:0_18:3","sig",0.227124934449926,0.2429174819207,"no"
"1567","PE 16:0_18:3_2",FALSE,"NO",0.9369,0.453,0.3439,NA,"not",-0.09403302480772,0.507537442396313,"no"
"1568","PE 16:0_20:3",FALSE,"NO",0.9595,0.5793,0.2371,NA,"not",-0.0596452884667068,0.628760323660714,"no"
"1569","PE 16:0_20:3_2",FALSE,"NO",1.0301,0.7219,0.1415,NA,"not",0.0427843980892395,0.762680879956545,"no"
"1570","PE 16:0_20:4",FALSE,"NO",0.9838,0.6898,0.1613,NA,"not",-0.0235630398261212,0.731948172394981,"no"
"1571","PE 16:0_20:5",FALSE,"NO",0.8319,0.0677,1.1695,"PE 16:0_20:5","sig",-0.265517977788815,0.174405960264901,"no"
"1572","PE 16:0_22:6",FALSE,"NO",0.9546,0.5924,0.2274,NA,"not",-0.0670317584972455,0.641904178272981,"no"
"1573","PE 16:1_18:2",FALSE,"NO",1.3736,0.0219,1.6598,"PE 16:1_18:2","sig",0.457961944452685,0.0951132742299107,"no"
"1574","PE 16:1_18:3",FALSE,"NO",1.971,0.0787,1.1043,"PE 16:1_18:3","sig",0.978927776381399,0.192542767295598,"no"
"1575","PE 16:1_20:4",TRUE,"UP",1.7522,0.0047,2.3251,"PE 16:1_20:4","sig",0.809167456754332,0.0423217592592593,"red"
"1576","PE 16:1_20:5",FALSE,"NO",0.9123,0.6052,0.2181,NA,"not",-0.132419777797495,0.653589117157135,"no"
"1577","PE 16:1_22:6",FALSE,"NO",1.0309,0.679,0.1681,NA,"not",0.0439043942956211,0.72245897155361,"no"
"1578","PE 17:0_18:1",FALSE,"NO",0.9366,0.619,0.2083,NA,"not",-0.0944950568503844,0.666272827891533,"no"
"1579","PE 17:0_18:2",FALSE,"NO",1.2431,0.2505,0.6012,NA,"not",0.313942357292346,0.339214679592902,"no"
"1580","PE 17:0_18:2_2",FALSE,"NO",1.0351,0.7096,0.149,NA,"not",0.0497701518163845,0.750501359434475,"no"
"1581","PE 17:0_20:3",FALSE,"NO",1.2032,0.5079,0.2942,NA,"not",0.266876472128188,0.561606310403638,"no"
"1582","PE 17:0_20:4",FALSE,"NO",0.9752,0.7626,0.1177,NA,"not",-0.0362299689292374,0.796593447905478,"no"
"1583","PE 17:0_22:6",FALSE,"NO",1.168,0.5616,0.2506,NA,"not",0.22404027421793,0.613658426966292,"no"
"1584","PE 17:1_20:4",FALSE,"NO",0.9213,0.6504,0.1868,NA,"not",-0.118257081852419,0.69583498349835,"no"
"1585","PE 17:1_22:6",FALSE,"NO",2.9048,0.1551,0.8094,NA,"not",1.53843883525076,0.274629764065336,"no"
"1586","PE 18:0_18:1",FALSE,"NO",1.5895,0.0067,2.1723,"PE 18:0_18:1","sig",0.668573016475889,0.0503146718146718,"no"
"1587","PE 18:0_18:2",FALSE,"NO",1.1106,0.3054,0.5152,NA,"not",0.151339301042281,0.363504351506724,"no"
"1588","PE 18:0_20:1",FALSE,"NO",1.006,0.9262,0.0333,NA,"not",0.00863030514344006,0.93874882751433,"no"
"1589","PE 18:0_20:3",FALSE,"NO",1.0607,0.6772,0.1693,NA,"not",0.0850166734887139,0.720938149972633,"no"
"1590","PE 18:0_20:3_2",FALSE,"NO",0.9685,0.4551,0.3419,NA,"not",-0.0461760460588333,0.509303509781358,"no"
"1591","PE 18:0_20:4",FALSE,"NO",1.0668,0.2693,0.5698,NA,"not",0.0932897300014767,0.347801128818061,"no"
"1592","PE 18:0_20:4_2",FALSE,"NO",1.0711,0.7575,0.1206,NA,"not",0.0990931792191091,0.793824084051724,"no"
"1593","PE 18:0_20:5",FALSE,"NO",0.8593,0.1234,0.9088,"PE 18:0_20:5","sig",-0.218766199900666,0.243668020304569,"no"
"1594","PE 18:0_22:4",FALSE,"NO",0.9905,0.9068,0.0425,NA,"not",-0.0137711197726005,0.922933542647828,"no"
"1595","PE 18:0_22:5",FALSE,"NO",0.956,0.7621,0.118,NA,"not",-0.0649174766813385,0.796498925308974,"no"
"1596","PE 18:0_22:5_2",FALSE,"NO",0.8801,0.1866,0.7292,NA,"not",-0.18426063783336,0.298713580246914,"no"
"1597","PE 18:0_22:6",FALSE,"NO",1.0451,0.4947,0.3057,NA,"not",0.0636409926426959,0.547945045558087,"no"
"1598","PE 18:0_22:6_2",FALSE,"NO",0.973,0.8364,0.0776,NA,"not",-0.0394882898809755,0.862108108108108,"no"
"1599","PE 18:1_18:2",FALSE,"NO",1.2762,0.1085,0.9646,"PE 18:1_18:2","sig",0.351854439132379,0.231395285087719,"no"
"1600","PE 18:1_20:1",FALSE,"NO",1.209,0.2782,0.5556,NA,"not",0.273814244587037,0.351362987012987,"no"
"1601","PE 18:1_20:3",FALSE,"NO",0.8924,0.3335,0.4769,NA,"not",-0.164237581305309,0.385646551724138,"no"
"1602","PE 18:1_20:4",FALSE,"NO",1.1618,0.1449,0.839,NA,"not",0.216361734971127,0.265627238454288,"no"
"1603","PE 18:1_20:5",TRUE,"DOWN",0.7343,0.0055,2.2628,"PE 18:1_20:5","sig",-0.445558494914578,0.0452847620464135,"blue"
"1604","PE 18:1_22:5",FALSE,"NO",0.5154,0.0479,1.3201,"PE 18:1_22:5","sig",-0.95623555768983,0.150997568881686,"no"
"1605","PE 18:1_22:6",FALSE,"NO",0.9695,0.8117,0.0906,NA,"not",-0.0446871965552946,0.840625066524747,"no"
"1606","PE 18:2_18:2",FALSE,"NO",1.4968,0.0089,2.0506,"PE 18:2_18:2","sig",0.581881463691335,0.0596913793103448,"no"
"1607","PE 18:2_18:3",TRUE,"UP",1.3645,3e-04,3.4974,"PE 18:2_18:3","sig",0.448372394612054,0.00897692307692308,"red"
"1608","PE 18:2_18:3_2",FALSE,"NO",1.5276,0.0319,1.496,"PE 18:2_18:3_2","sig",0.611266825073065,0.118407442748092,"no"
"1609","PE 18:2_18:4",FALSE,"NO",1.3407,0.274,0.5623,NA,"not",0.422986450566717,0.349898977103018,"no"
"1610","PE 18:2_20:4",FALSE,"NO",1.2844,0.0345,1.4624,"PE 18:2_20:4","sig",0.36109457017632,0.12542523364486,"no"
"1611","PE 18:2_22:5",FALSE,"NO",0.2804,0.0221,1.6554,"PE 18:2_22:5","sig",-1.83444174553883,0.0957338530066815,"no"
"1612","PE 18:2_22:6",FALSE,"NO",1.0097,0.9515,0.0216,NA,"not",0.0139267060429217,0.959392172109901,"no"
"1613","PE 18:2_22:6_2",FALSE,"NO",0.8326,0.0112,1.9498,"PE 18:2_22:6_2","sig",-0.264304536409231,0.0653179770149254,"no"
"1614","PE 18:3_18:3",FALSE,"NO",1.7433,0.0091,2.0424,"PE 18:3_18:3","sig",0.801820860496117,0.0599983050847458,"no"
"1615","PE 18:3_20:4",FALSE,"NO",0.8402,0.2689,0.5704,NA,"not",-0.251195309062932,0.347680727581395,"no"
"1616","PE 18:3_22:6",FALSE,"NO",0.8594,0.2875,0.5414,NA,"not",-0.218598317775511,0.35477413894455,"no"
"1617","PE 18:4_20:4",FALSE,"NO",1.2535,0.5152,0.288,NA,"not",0.325961996171852,0.568708286038593,"no"
"1618","PE 18:4_22:6",FALSE,"NO",1.0393,0.8549,0.0681,NA,"not",0.0556121566866925,0.878383782356049,"no"
"1619","PE 19:0_18:2",FALSE,"NO",1.2608,0.1753,0.7561,NA,"not",0.334339439906927,0.290503797482993,"no"
"1620","PE 19:0_18:2_2",FALSE,"NO",1.2665,0.0344,1.464,"PE 19:0_18:2_2","sig",0.340847077050414,0.125295880149813,"no"
"1621","PE 19:0_20:4",FALSE,"NO",1.2043,0.1194,0.923,"PE 19:0_20:4","sig",0.268194822828425,0.241520152598753,"no"
"1622","PE 19:0_20:4_2",FALSE,"NO",1.0439,0.5568,0.2543,NA,"not",0.0619835161089573,0.609440630275746,"no"
"1623","PE 19:0_22:6",FALSE,"NO",1.0393,0.6748,0.1708,NA,"not",0.0556121566866925,0.718776560788609,"no"
"1624","PE 20:0_18:2",FALSE,"NO",0.7891,0.2467,0.6078,NA,"not",-0.341719955152675,0.338557893979663,"no"
"1625","PE 20:0_20:3",FALSE,"NO",1.4633,0.0215,1.6678,"PE 20:0_20:3","sig",0.549225575452399,0.0941835585585585,"no"
"1626","PE 20:0_20:4",FALSE,"NO",0.958,0.7588,0.1199,NA,"not",-0.0619024389259069,0.794758212170167,"no"
"1627","PE 20:0_22:6",FALSE,"NO",0.7993,0.1628,0.7883,NA,"not",-0.323191005652211,0.277921104596491,"no"
"1628","PE 20:1_20:4",FALSE,"NO",0.5612,0.0233,1.632,"PE 20:1_20:4","sig",-0.83341308592955,0.0997644917252747,"no"
"1629","PE 20:1_22:6",FALSE,"NO",0.6265,0.462,0.3354,NA,"not",-0.674613585340227,0.516134405514072,"no"
"1630","PE 20:2_22:6",FALSE,"NO",0.5701,0.0068,2.168,"PE 20:2_22:6","sig",-0.810713093416388,0.0504809160305343,"no"
"1631","PE 20:3_22:6",TRUE,"DOWN",0.8404,0.0017,2.7788,"PE 20:3_22:6","sig",-0.250851932876403,0.0224931972789116,"blue"
"1632","PE 20:4_22:6",FALSE,"NO",0.8962,0.4407,0.3559,NA,"not",-0.158107368396944,0.495182842287695,"no"
"1633","PE 20:4_22:6_2",FALSE,"NO",0.931,0.6349,0.1973,NA,"not",-0.103146927103293,0.681877691882938,"no"
"1634","PE 20:5_22:6",FALSE,"NO",0.8171,0.1434,0.8434,NA,"not",-0.291415442862075,0.264863334943074,"no"
"1635","PE 22:0_20:4",FALSE,"NO",1.0881,0.8278,0.0821,NA,"not",0.121811151141987,0.854149071618037,"no"
"1636","PE 22:1_20:4",FALSE,"NO",0.9153,0.4328,0.3637,NA,"not",-0.127683414249637,0.486587283236994,"no"
"1637","PE 22:6_22:6",TRUE,"DOWN",0.6593,0.0024,2.6155,"PE 22:6_22:6","sig",-0.600993013527603,0.0284634146341463,"blue"
"1638","PE 36:2",FALSE,"NO",1.5317,0.194,0.7121,NA,"not",0.615133757514429,0.304854590556901,"no"
"1639","PE 36:3",FALSE,"NO",1.0366,0.5599,0.2519,NA,"not",0.0518592988352499,0.612489032620922,"no"
"1640","PE 37:1",FALSE,"NO",1.3193,0.6067,0.217,NA,"not",0.399772661101706,0.654482251802551,"no"
"1641","PE 38:7",FALSE,"NO",1.12,0.5237,0.2809,NA,"not",0.16349873228288,0.576781710079275,"no"
"1642","PE 39:7",FALSE,"NO",1.1433,0.4087,0.3886,NA,"not",0.193204013983875,0.463781505250875,"no"
"1643","PE 40:7",FALSE,"NO",1.0464,0.2887,0.5396,NA,"not",0.0654344459486331,0.35477413894455,"no"
"1644","PE 40:8",FALSE,"NO",1.1003,0.2197,0.6581,NA,"not",0.137896932389619,0.321235975296324,"no"
"1645","PE 40:9",FALSE,"NO",0.971,0.7898,0.1025,NA,"not",-0.0424567992428948,0.822355995717345,"no"
"1646","PE 40:9_2",FALSE,"NO",0.9366,0.6234,0.2052,NA,"not",-0.0944950568503844,0.670266998341625,"no"
"1647","PE 42:10",FALSE,"NO",0.9809,0.9114,0.0403,NA,"not",-0.0278220296536275,0.925677806788512,"no"
"1648","PE 42:9",FALSE,"NO",1.1073,0.0204,1.6897,"PE 42:9","sig",0.147046143417315,0.0912724426781609,"no"
